137,145
118,179
52,96
141,7
96,84
97,157
166,182
161,46
143,99
166,9
148,125
97,9
161,189
6,109
22,126
135,138
131,180
83,72
143,132
56,43
118,17
128,29
88,157
86,185
57,121
170,16
70,101
116,145
34,49
130,62
69,28
138,69
15,61
53,97
30,161
160,25
20,71
164,168
168,58
26,131
30,160
162,22
10,159
68,185
176,196
48,171
68,27
69,178
148,181
79,65
32,26
89,150
146,104
48,37
179,58
49,175
25,48
92,195
5,138
135,74
63,97
36,161
95,150
173,57
188,46
92,138
28,41
32,148
179,7
98,19
5,78
77,24
62,61
143,187
153,9
35,175
66,97
121,98
168,178
25,168
53,76
9,11
162,97
146,167
146,18
61,177
171,168
4,194
84,13
166,26
25,130
22,133
190,142
97,179
94,127
151,26
165,40
69,182
172,9
147,135
177,21
29,150
86,146
139,20
96,148
103,78
10,139
98,115
129,23
8,106
136,57
175,67
134,117
142,26
29,189
49,180
65,19
191,157
145,69
175,56
177,141
105,183
95,15
63,178
140,62
197,103
153,177
186,83
90,182
39,159
198,79
96,116
114,95
33,44
117,151
31,35
109,49
183,119
8,98
109,52
69,140
109,50
10,105
58,174
107,52
163,26
21,23
141,137
149,181
145,139
92,49
59,182
65,30
171,14
28,32
175,64
23,119
46,168
161,180
15,49
138,104
12,97
184,118
75,99
173,16
19,65
60,63
188,96
140,109
111,68
151,29
37,47
76,102
60,96
39,33
157,187
40,186
161,173
95,130
84,101
185,41
53,188
151,25
80,59
34,172
130,184
97,52
133,179
87,152
125,12
35,46
124,59
150,9
81,180
158,174
110,180
95,191
6,119
167,158
147,174
154,5
30,26
68,182
138,72
149,27
157,199
97,127
166,165
61,64
157,179
26,128
63,180
12,4
150,27
49,75
37,170
128,20
24,128
5,101
160,188
64,10
161,177
24,69
146,110
27,157
129,22
142,0
156,13
129,182
150,26
179,117
48,170
107,47
40,110
161,170
154,106
16,92
14,133
123,65
60,30
13,111
39,49
32,169
87,155
135,60
34,176
144,188
64,30
32,44
96,180
22,43
22,186
169,151
136,177
66,179
120,55
126,60
37,46
15,186
149,177
31,156
132,11
109,66
79,187
64,121
29,138
151,179
66,56
189,102
107,50
97,5
41,29
42,177
80,71
35,159
24,66
137,187
172,58
165,165
55,77
144,186
130,19
28,42
185,119
10,90
135,15
154,104
79,122
56,30
94,62
117,28
46,35
68,177
124,56
141,105
27,117
31,43
65,118
52,72
175,16
141,88
175,170
29,137
60,124
119,123
97,192
48,173
135,141
17,47
162,88
188,19
59,110
41,172
84,65
131,193
156,168
153,187
146,71
137,25
66,92
67,119
130,105
128,192
40,47
149,138
177,144
63,30
139,22
52,28
138,106
154,95
149,109
84,59
174,39
58,127
93,63
180,16
114,140
97,145
150,29
50,86
180,193
151,95
156,176
59,129
94,70
30,39
50,170
80,56
193,107
64,24
180,103
150,25
38,154
11,90
147,102
17,101
29,68
24,65
54,15
178,138
38,22
190,8
148,76
163,168
190,44
119,18
47,171
152,183
168,17
37,152
39,174
128,51
184,56
164,153
124,21
128,125
35,48
119,12
54,29
176,64
48,109
22,31
21,39
10,69
79,15
33,161
51,35
32,39
128,180
128,145
99,135
97,53
165,169
30,138
33,152
84,135
47,170
18,91
129,145
67,183
194,99
164,169
114,51
54,87
73,146
167,170
118,153
188,89
138,105
51,86
158,69
121,77
135,101
57,185
116,20
152,182
32,41
67,179
57,27
17,128
37,173
148,26
130,183
157,21
172,59
54,88
49,172
145,186
97,186
61,174
43,178
157,163
38,15
7,93
181,130
98,152
60,122
46,38
126,62
138,147
146,17
94,108
14,128
37,44
118,67
170,25
145,136
98,151
137,60
69,147
30,43
183,184
18,29
63,60
26,179
114,106
126,179
174,182
103,148
191,131
108,49
47,167
22,137
101,158
125,101
12,101
99,180
48,167
169,167
44,174
37,175
86,188
185,61
28,121
117,153
195,144
56,124
158,175
98,5
56,86
87,142
158,45
22,183
102,16
28,158
170,167
110,181
166,15
11,109
75,69
14,34
150,28
15,122
18,8
87,134
70,56
47,169
53,31
25,28
7,100
136,146
75,124
97,54
23,68
168,175
33,157
66,37
54,119
165,156
133,106
139,19
103,49
108,17
59,98
19,97
33,42
106,83
124,146
68,181
71,145
36,44
136,8
7,88
34,44
159,182
162,17
46,164
99,128
118,156
193,81
22,184
27,132
135,145
182,140
123,50
159,39
30,46
72,128
114,49
147,139
118,180
30,164
27,154
128,128
153,107
59,113
56,42
122,68
42,176
56,72
39,46
159,27
176,50
129,134
172,47
160,154
158,167
40,185
175,57
140,59
152,110
185,136
119,14
176,76
165,150
151,185
172,141
